invoice_no,customer_id,gender,age,category,quantity,price,payment_method,invoice_date,shopping_mall,ssn,is_restricted
I142202,QAK418414,Female,22,Cosmetics,4,162.64,Cash,15/01/2022,Mall of Istanbul,000-74-2932,True
I198851,UYK465842,Female,46,Clothing,4,1200.32,Cash,14/05/2021,Kanyon,000-22-4194,False
I258478,APH088673,Female,54,Cosmetics,1,40.66,Cash,22/08/2022,Mall of Istanbul,000-23-2416,False
I238980,VPP164556,Male,42,Clothing,5,1500.4,Credit Card,22/09/2022,Metropol AVM,000-71-5080,False
I136179,JNG693186,Female,61,Food & Beverage,1,5.23,Debit Card,12/12/2021,Metropol AVM,000-87-2468,False
I275494,QGF396175,Female,30,Toys,1,35.84,Credit Card,31/05/2021,Cevahir AVM,000-55-7442,True
I309316,TWA226348,Female,56,Shoes,5,3000.85,Cash,29/08/2021,Cevahir AVM,000-25-4478,True
I299329,XOA796091,Female,22,Toys,3,107.52,Cash,29/01/2022,Forum Istanbul,000-78-3772,True
I228197,MJS368308,Male,59,Clothing,3,900.24,Credit Card,14/06/2021,Metropol AVM,000-12-5484,False
I111278,RSJ613350,Female,26,Clothing,4,1200.32,Credit Card,9/4/2021,Cevahir AVM,000-14-4392,False
I848394,OOM151622,Female,66,Clothing,4,1200.32,Credit Card,21/08/2021,Viaport Outlet,000-44-5658,False
I257661,WHB162060,Male,21,Clothing,3,900.24,Cash,29/01/2023,Viaport Outlet,000-99-6741,False
I330648,TQJ617964,Female,56,Food & Beverage,4,20.92,Cash,18/07/2021,Cevahir AVM,000-61-8003,True
I326825,SZX235659,Male,53,Cosmetics,4,162.64,Cash,10/6/2021,Metropol AVM,000-41-9997,True
I862775,ZVG693089,Female,62,Cosmetics,5,203.3,Credit Card,26/11/2022,Istinye Park,000-49-1401,False
I131103,ASA744628,Male,49,Clothing,5,1500.4,Cash,5/12/2022,Mall of Istanbul,000-88-7889,False
I525641,PLL011292,Female,37,Cosmetics,2,81.32,Debit Card,22/01/2022,Istinye Park,000-73-0226,False
I172837,UJW905343,Female,42,Toys,4,143.36,Cash,30/06/2021,Istinye Park,000-39-1126,True
I152892,EXC352060,Female,48,Clothing,5,1500.4,Credit Card,30/05/2022,Metropol AVM,000-26-7858,True
I729395,UNV513219,Male,43,Books,2,30.3,Credit Card,27/04/2021,Metropol AVM,000-28-7757,False
I153130,IZG172726,Male,25,Food & Beverage,2,10.46,Debit Card,14/04/2021,Forum Istanbul,000-21-0834,False
I738620,AON876920,Female,41,Souvenir,5,58.65,Credit Card,5/2/2023,Istinye Park,000-63-7965,False
I190757,QWP172099,Female,33,Clothing,1,300.08,Cash,10/4/2021,Metrocity,000-86-5656,False
I498695,LWC559814,Female,30,Clothing,5,1500.4,Cash,26/04/2021,Zorlu Center,000-22-7704,True
I322180,NGJ532753,Female,42,Clothing,3,900.24,Credit Card,29/10/2021,Viaport Outlet,000-80-8091,True
I246657,SGZ937295,Female,28,Shoes,1,600.17,Cash,3/12/2021,Mall of Istanbul,000-25-2413,True
I435103,PAN359304,Female,39,Clothing,4,1200.32,Credit Card,4/1/2023,Metrocity,000-55-8553,True
I472762,HNE346758,Male,48,Clothing,1,300.08,Cash,23/06/2022,Istinye Park,000-11-1454,True
I161367,EOD274212,Female,51,Cosmetics,4,162.64,Cash,1/4/2021,Kanyon,000-14-0864,False
I212712,QAX924950,Female,63,Books,3,45.45,Cash,12/7/2021,Cevahir AVM,000-68-9341,False
I101088,GDI388863,Female,28,Toys,5,179.2,Debit Card,1/1/2021,Kanyon,000-23-4879,True
I151217,UXW585053,Female,66,Food & Beverage,2,10.46,Credit Card,20/03/2021,Metropol AVM,000-57-6345,False
I142177,NPM180266,Male,27,Shoes,1,600.17,Cash,13/01/2022,Mall of Istanbul,000-58-7268,True
I264496,DEV934314,Male,25,Clothing,2,600.16,Cash,21/12/2021,Metropol AVM,000-58-8334,True
I949689,GSO545269,Female,43,Cosmetics,1,40.66,Debit Card,28/05/2022,Forum Istanbul,000-45-5925,True
I214678,TAU821484,Male,60,Clothing,4,1200.32,Cash,23/01/2022,Emaar Square Mall,000-40-9095,False
I155059,MQF077496,Female,38,Cosmetics,3,121.98,Cash,27/04/2021,Metropol AVM,000-22-1706,False
I339787,GLF116663,Male,32,Cosmetics,4,162.64,Cash,10/4/2021,Zorlu Center,000-56-9509,False
I170915,NNM542156,Female,29,Toys,5,179.2,Debit Card,7/1/2022,Kanyon,000-55-7345,True
I205161,TJJ853154,Female,24,Clothing,2,600.16,Cash,10/8/2022,Metrocity,000-65-7325,False
I879247,PRI623400,Female,54,Clothing,5,1500.4,Cash,13/08/2022,Mall of Istanbul,000-30-1621,False
I306808,KWP536271,Female,51,Shoes,4,2400.68,Debit Card,3/1/2022,Metrocity,000-15-1724,True
I125074,SHQ047142,Male,18,Books,3,45.45,Cash,19/11/2021,Metrocity,000-23-9648,True
I112052,QOX810645,Male,69,Food & Beverage,5,26.15,Credit Card,20/06/2022,Emaar Square Mall,000-64-2402,True
I162123,BLA686686,Female,47,Clothing,2,600.16,Debit Card,1/12/2022,Kanyon,000-12-7121,False
I331537,RHF003040,Male,62,Clothing,2,600.16,Credit Card,23/04/2021,Kanyon,000-57-0214,False
I274050,UQR050488,Female,66,Clothing,5,1500.4,Debit Card,10/11/2022,Kanyon,000-86-8775,True
I188854,MZK296937,Female,53,Clothing,5,1500.4,Credit Card,29/12/2021,Forum Istanbul,000-70-1555,False
I610483,FSJ414470,Female,37,Clothing,1,300.08,Cash,21/02/2023,Cevahir AVM,000-29-8195,True
I183557,FOJ222145,Female,39,Clothing,4,1200.32,Cash,5/12/2022,Viaport Outlet,000-74-4294,False
I140574,HRZ591839,Male,24,Souvenir,3,35.19,Debit Card,6/8/2021,Mall of Istanbul,000-88-6491,True
I280821,QOR075208,Female,49,Toys,3,107.52,Cash,3/8/2021,Metrocity,000-43-0650,False
I356802,CLP669681,Female,25,Food & Beverage,3,15.69,Credit Card,20/04/2021,Metropol AVM,000-52-4320,True
I120562,PWJ947635,Male,29,Shoes,5,3000.85,Cash,18/07/2022,Metropol AVM,000-34-2025,True
I150269,RAB084153,Female,46,Shoes,4,2400.68,Debit Card,9/1/2022,Mall of Istanbul,000-55-0033,True
I301679,VBI716495,Female,25,Clothing,3,900.24,Cash,14/11/2021,Metropol AVM,000-59-8431,True
I125510,JQR829978,Male,55,Clothing,2,600.16,Debit Card,30/04/2021,Mall of Istanbul,000-87-4825,False
I628517,IHM268491,Female,39,Cosmetics,4,162.64,Credit Card,22/07/2021,Zorlu Center,000-62-4839,False
I983708,ZGJ769997,Female,66,Toys,4,143.36,Cash,11/3/2022,Kanyon,000-85-1391,False
I258020,LXD411301,Female,46,Clothing,3,900.24,Credit Card,5/7/2021,Forum Istanbul,000-72-8074,True
I759452,YFS040122,Female,66,Cosmetics,1,40.66,Credit Card,30/01/2023,Emaar Square Mall,000-36-1840,False
I219048,LCO553341,Male,59,Clothing,2,600.16,Credit Card,20/07/2022,Metrocity,000-95-7156,False
I164200,SVJ153290,Male,22,Toys,3,107.52,Cash,20/11/2022,Mall of Istanbul,000-41-0758,True
I229830,XDC866641,Female,47,Clothing,2,600.16,Credit Card,18/09/2021,Kanyon,000-62-2236,False
I319575,UZH442649,Male,35,Clothing,4,1200.32,Cash,31/10/2022,Kanyon,000-67-4980,False
I381029,AXU020802,Female,64,Clothing,5,1500.4,Credit Card,12/1/2023,Forum Istanbul,000-96-3984,False
I298020,CNK782376,Female,47,Clothing,2,600.16,Debit Card,18/02/2023,Metropol AVM,000-29-2405,True
I188587,XJT636874,Female,62,Food & Beverage,1,5.23,Cash,7/1/2023,Metrocity,000-28-0267,False
I158221,MIJ721947,Male,26,Shoes,5,3000.85,Credit Card,4/11/2021,Mall of Istanbul,000-18-4553,False
I818326,GOB971537,Male,47,Souvenir,3,35.19,Cash,8/3/2021,Metrocity,000-55-3376,False
I568295,KBM675710,Female,48,Shoes,4,2400.68,Credit Card,9/11/2021,Kanyon,000-64-4341,False
I251723,FOI429316,Female,39,Shoes,5,3000.85,Credit Card,28/12/2022,Emaar Square Mall,000-53-1151,False
I244520,PJL120509,Female,46,Clothing,1,300.08,Cash,6/1/2021,Kanyon,000-26-5248,False
I163456,ZLC949575,Female,65,Clothing,4,1200.32,Cash,22/02/2023,Mall of Istanbul,000-48-3347,False
I241514,NAM148986,Male,59,Souvenir,2,23.46,Credit Card,19/09/2021,Emaar Square Mall,000-60-4895,False
I176072,UNX381920,Male,37,Clothing,3,900.24,Cash,28/06/2022,Mall of Istanbul,000-42-4589,False
I191881,IKV022767,Male,56,Food & Beverage,3,15.69,Cash,1/12/2021,Metrocity,000-80-9936,False
I891495,WIO564275,Male,38,Toys,2,71.68,Cash,25/12/2021,Zorlu Center,000-25-2205,True
I184278,UHC552040,Male,63,Toys,5,179.2,Credit Card,18/06/2021,Kanyon,000-47-7390,False
I250976,WGY294657,Male,64,Clothing,2,600.16,Cash,24/11/2021,Metrocity,000-80-5786,True
I186520,VAD864027,Female,62,Clothing,1,300.08,Credit Card,25/07/2021,Istinye Park,000-41-0552,False
I228367,AJI492639,Male,36,Toys,5,179.2,Debit Card,5/11/2021,Mall of Istanbul,000-27-0160,False
I261426,HLO439518,Female,26,Food & Beverage,3,15.69,Debit Card,2/6/2022,Mall of Istanbul,000-83-2196,False
I322523,AQN645930,Female,43,Toys,2,71.68,Cash,15/05/2022,Metropol AVM,000-60-4976,False
I256578,XFN680250,Male,54,Clothing,3,900.24,Credit Card,30/10/2021,Zorlu Center,000-42-9873,True
I277287,BHM525994,Male,69,Clothing,4,1200.32,Credit Card,21/12/2021,Metrocity,000-69-6344,True
I194937,RXI141496,Female,60,Clothing,5,1500.4,Credit Card,4/7/2021,Kanyon,000-11-1331,False
I214936,XAY683904,Female,68,Shoes,5,3000.85,Credit Card,12/12/2021,Istinye Park,000-23-0001,False
I269368,SVO026874,Female,62,Shoes,5,3000.85,Debit Card,3/12/2021,Mall of Istanbul,000-48-6925,True
I117323,KQM779215,Male,58,Clothing,3,900.24,Cash,2/2/2023,Mall of Istanbul,000-42-7988,False
I289961,JPP394147,Female,32,Clothing,2,600.16,Cash,23/10/2021,Viaport Outlet,000-27-0399,True
I293111,FPD392883,Female,46,Shoes,3,1800.51,Debit Card,24/05/2021,Viaport Outlet,000-31-0169,False
I120884,ZVG863840,Male,60,Shoes,2,1200.34,Credit Card,17/02/2023,Metrocity,000-71-9740,False
I281723,PHS859015,Female,40,Cosmetics,1,40.66,Debit Card,8/9/2022,Metrocity,000-51-5569,False
I236275,PRS632655,Male,34,Clothing,5,1500.4,Cash,21/09/2022,Mall of Istanbul,000-89-1634,False
I210919,GIX923336,Female,52,Technology,4,4200.0,Cash,14/12/2021,Mall of Istanbul,000-43-9318,False
I145927,KKO090137,Female,25,Cosmetics,4,162.64,Cash,2/3/2022,Istinye Park,000-76-7486,True
I470954,EGK795692,Male,27,Shoes,3,1800.51,Credit Card,27/03/2021,Mall of Istanbul,000-37-2903,True
I457445,RZP681696,Male,53,Toys,4,143.36,Cash,26/09/2022,Kanyon,000-33-9951,False
I183926,LTD045700,Female,44,Clothing,2,600.16,Cash,5/6/2021,Istinye Park,000-25-6527,True
I571248,FKY307075,Male,40,Technology,1,1050.0,Debit Card,12/11/2022,Emaar Square Mall,000-51-2476,False
I137711,UVL474667,Female,26,Cosmetics,5,203.3,Credit Card,8/5/2021,Kanyon,000-17-0408,False
I148736,XVE367650,Male,44,Clothing,2,600.16,Debit Card,9/11/2022,Metropol AVM,000-86-0614,False
I205839,CLZ285088,Female,68,Shoes,4,2400.68,Cash,8/8/2022,Metropol AVM,000-43-9861,False
I166969,NDY945539,Male,19,Technology,5,5250.0,Debit Card,30/07/2021,Kanyon,000-17-7457,True
I204280,OUM422438,Female,58,Cosmetics,4,162.64,Cash,24/02/2023,Kanyon,000-90-7086,True
I330241,SUM063921,Female,23,Toys,1,35.84,Cash,2/8/2021,Istinye Park,000-64-7970,False
I694740,LVO630918,Female,67,Cosmetics,3,121.98,Credit Card,10/2/2022,Cevahir AVM,000-12-4152,False
I146793,FAL244067,Male,25,Food & Beverage,3,15.69,Cash,26/11/2022,Viaport Outlet,000-29-6337,False
I327413,SSM604709,Female,57,Clothing,5,1500.4,Cash,2/5/2021,Mall of Istanbul,000-45-7815,False
I810140,QCZ442621,Female,18,Clothing,1,300.08,Debit Card,31/03/2022,Kanyon,000-16-6141,False
I118758,RWM885144,Male,52,Cosmetics,1,40.66,Credit Card,8/6/2022,Metrocity,000-64-8332,True
I101318,XHU341342,Female,27,Clothing,1,300.08,Debit Card,6/3/2021,Metrocity,000-10-6392,False
I645342,KFS888785,Male,47,Books,5,75.75,Cash,9/9/2021,Kanyon,000-60-4604,True
I508592,NQP312031,Male,39,Clothing,3,900.24,Cash,27/07/2021,Mall of Istanbul,000-90-0261,False
I105040,QZN188819,Female,38,Shoes,1,600.17,Cash,28/03/2022,Metrocity,000-15-2571,False
I513713,LPH513559,Female,56,Technology,4,4200.0,Cash,9/9/2021,Viaport Outlet,000-93-1640,False
I207091,HSX421853,Male,18,Shoes,3,1800.51,Cash,28/12/2021,Cevahir AVM,000-97-9183,False
I268155,IBN677294,Female,33,Toys,1,35.84,Credit Card,8/10/2021,Viaport Outlet,000-61-4615,True
I902210,AQV638861,Male,20,Souvenir,4,46.92,Debit Card,22/11/2022,Zorlu Center,000-32-3464,True
I314493,ZDI130414,Male,42,Clothing,2,600.16,Debit Card,6/2/2022,Mall of Istanbul,000-63-4638,True
I781392,TNV423010,Female,53,Shoes,2,1200.34,Cash,7/5/2022,Istinye Park,000-57-5967,False
I315006,UTU395666,Female,63,Technology,3,3150.0,Cash,21/07/2022,Mall of Istanbul,000-59-2537,False
I143492,KKF879833,Male,54,Shoes,1,600.17,Credit Card,12/1/2022,Mall of Istanbul,000-55-4225,True
I303331,NZW919423,Female,40,Clothing,4,1200.32,Cash,9/11/2021,Metrocity,000-27-2635,False
I202685,NJY445505,Male,63,Clothing,5,1500.4,Cash,18/09/2022,Metrocity,000-60-5765,True
I306680,DLH400956,Male,18,Shoes,3,1800.51,Cash,26/12/2022,Istinye Park,000-13-6687,True
I736920,WWZ311280,Female,39,Shoes,5,3000.85,Credit Card,13/08/2022,Metrocity,000-38-0616,True
I513524,QOO587069,Female,46,Clothing,5,1500.4,Cash,15/12/2021,Mall of Istanbul,000-48-4145,False
I183446,MUC822349,Male,31,Clothing,4,1200.32,Cash,13/01/2022,Metrocity,000-21-6609,False
I280398,TSC208240,Female,35,Clothing,5,1500.4,Cash,8/12/2021,Kanyon,000-69-2836,True
I771568,HCA045346,Female,34,Technology,1,1050.0,Credit Card,25/03/2022,Zorlu Center,000-76-4777,True
I312309,ZGN233484,Female,28,Food & Beverage,2,10.46,Credit Card,17/03/2021,Metropol AVM,000-84-5030,False
I171084,SLJ413650,Male,45,Technology,3,3150.0,Credit Card,17/12/2021,Kanyon,000-53-3553,True
I162087,MPZ907000,Male,59,Clothing,3,900.24,Credit Card,13/03/2022,Mall of Istanbul,000-56-2230,False
I222156,VEE481141,Female,36,Food & Beverage,5,26.15,Cash,2/6/2022,Kanyon,000-90-5406,False
I329985,ETT697297,Female,33,Clothing,1,300.08,Credit Card,13/08/2022,Istinye Park,000-62-1626,True
I329488,AGJ540913,Male,33,Toys,1,35.84,Debit Card,24/07/2022,Metropol AVM,000-14-3824,False
I473012,UQB962246,Female,24,Clothing,2,600.16,Cash,16/08/2021,Mall of Istanbul,000-58-9804,False
I317058,JGY157669,Female,29,Clothing,1,300.08,Debit Card,11/2/2022,Mall of Istanbul,000-22-6641,False
I433570,DIG086713,Female,24,Clothing,2,600.16,Cash,24/06/2022,Metropol AVM,000-96-2103,False
I293929,DKD007271,Male,66,Shoes,5,3000.85,Debit Card,12/12/2022,Mall of Istanbul,000-75-8986,True
I302766,ETY260061,Female,41,Cosmetics,4,162.64,Cash,16/04/2021,Metrocity,000-66-5637,True
I215120,SAV449013,Female,68,Clothing,5,1500.4,Credit Card,30/05/2021,Mall of Istanbul,000-14-8662,False
I775796,AHD213685,Female,37,Clothing,1,300.08,Debit Card,30/03/2022,Mall of Istanbul,000-65-5832,False
I115393,WWF992153,Female,56,Clothing,3,900.24,Cash,6/9/2022,Kanyon,000-96-0655,True
I141046,CAI386559,Female,69,Technology,5,5250.0,Cash,25/04/2021,Kanyon,000-62-2906,True
I130847,JRP489103,Male,45,Clothing,2,600.16,Cash,14/06/2022,Istinye Park,000-85-8332,False
I315230,LRG157797,Female,45,Clothing,4,1200.32,Cash,9/10/2021,Forum Istanbul,000-51-9516,False
I100192,MNM917495,Male,57,Clothing,1,300.08,Debit Card,17/11/2021,Mall of Istanbul,000-27-3428,False
I197283,IVS356876,Female,32,Food & Beverage,5,26.15,Cash,22/11/2021,Kanyon,000-90-2278,False
I259943,JQL164914,Female,25,Cosmetics,5,203.3,Credit Card,27/03/2022,Metrocity,000-88-8011,False
I215610,GSM182762,Female,67,Clothing,1,300.08,Debit Card,21/06/2021,Metrocity,000-57-0160,True
I142981,IJK421813,Female,63,Toys,2,71.68,Cash,12/5/2022,Mall of Istanbul,000-27-9664,False
I199823,JIO095453,Female,23,Clothing,3,900.24,Cash,13/07/2022,Kanyon,000-90-1830,True
I322084,WIU920002,Female,20,Toys,2,71.68,Credit Card,12/4/2022,Zorlu Center,000-10-6442,False
I252890,RMR758375,Male,23,Food & Beverage,1,5.23,Cash,30/01/2021,Metrocity,000-87-7990,False
I970418,KOZ593110,Female,56,Clothing,4,1200.32,Cash,2/2/2023,Forum Istanbul,000-43-3992,False
I212964,ISC897404,Male,30,Clothing,2,600.16,Cash,3/6/2022,Kanyon,000-62-4776,False
I310194,VLT721270,Female,63,Clothing,5,1500.4,Cash,9/1/2022,Kanyon,000-83-6362,False
I199443,BMO755128,Female,48,Cosmetics,3,121.98,Debit Card,10/10/2022,Forum Istanbul,000-69-8060,False
I996110,ARV845665,Female,45,Clothing,3,900.24,Cash,9/2/2023,Kanyon,000-36-1346,True
I101281,DLF793598,Male,50,Clothing,4,1200.32,Debit Card,2/3/2022,Emaar Square Mall,000-53-6901,False
I148158,RHS858740,Male,68,Books,5,75.75,Debit Card,5/2/2021,Istinye Park,000-79-3284,True
I492353,IYQ373388,Male,32,Clothing,5,1500.4,Cash,29/06/2021,Metrocity,000-29-5079,False
I137418,ADZ178858,Female,50,Clothing,3,900.24,Credit Card,21/04/2021,Forum Istanbul,000-14-8728,False
I600266,GNV280999,Female,48,Food & Beverage,2,10.46,Debit Card,5/3/2021,Metrocity,000-28-1194,False
I323166,HDE171979,Female,26,Cosmetics,5,203.3,Cash,5/2/2022,Istinye Park,000-80-1405,True
I377792,DSZ968776,Female,32,Clothing,3,900.24,Cash,25/03/2022,Mall of Istanbul,000-34-1941,True
I284010,EJN644375,Male,37,Clothing,1,300.08,Credit Card,16/10/2022,Kanyon,000-51-1455,False
I323931,OZO044354,Male,20,Food & Beverage,1,5.23,Credit Card,14/02/2021,Cevahir AVM,000-56-1911,True
I198003,ODU782981,Female,29,Cosmetics,1,40.66,Credit Card,5/1/2023,Istinye Park,000-82-4499,False
I180258,BZO091402,Female,60,Clothing,3,900.24,Credit Card,4/5/2021,Kanyon,000-73-5016,True
I684932,LPD825510,Male,40,Clothing,5,1500.4,Debit Card,11/5/2022,Kanyon,000-27-8624,True
I118835,YVE677080,Female,52,Clothing,1,300.08,Credit Card,14/11/2021,Kanyon,000-76-1961,True
I179534,QFK674937,Male,25,Clothing,1,300.08,Cash,31/10/2022,Kanyon,000-15-0652,False
I175210,TGX393617,Female,66,Food & Beverage,2,10.46,Credit Card,10/4/2022,Forum Istanbul,000-62-4070,False
I168715,DXV457090,Female,59,Food & Beverage,5,26.15,Cash,16/04/2022,Mall of Istanbul,000-84-3755,False
I186699,IND535641,Female,61,Clothing,1,300.08,Credit Card,17/12/2021,Cevahir AVM,000-86-2809,False
I268175,PRX755713,Male,63,Clothing,1,300.08,Debit Card,7/4/2022,Emaar Square Mall,000-16-1412,False
I185359,OPR002951,Female,68,Toys,2,71.68,Cash,11/12/2021,Istinye Park,000-31-7788,True
I216160,IEA963859,Female,62,Clothing,5,1500.4,Debit Card,11/8/2021,Metropol AVM,000-71-6774,False
I142228,BUP645979,Male,26,Technology,5,5250.0,Credit Card,23/04/2021,Mall of Istanbul,000-17-2400,False
I314187,VTY704575,Female,40,Technology,5,5250.0,Cash,18/06/2022,Metrocity,000-36-4292,True
I214019,ONB117726,Male,27,Food & Beverage,5,26.15,Cash,1/7/2022,Kanyon,000-41-1469,True
I230277,BPK620365,Male,67,Clothing,1,300.08,Credit Card,19/04/2022,Mall of Istanbul,000-54-7464,False
I275144,OKG890974,Female,46,Clothing,3,900.24,Credit Card,9/1/2021,Emaar Square Mall,000-53-4501,False
I220009,LWX700790,Male,24,Technology,5,5250.0,Credit Card,12/9/2022,Metropol AVM,000-54-1111,False
I226053,UHY271445,Male,66,Food & Beverage,3,15.69,Credit Card,3/6/2021,Istinye Park,000-20-3738,False
I750550,TXA267667,Male,46,Food & Beverage,1,5.23,Cash,22/12/2021,Metropol AVM,000-44-3424,False
I136259,KFL798176,Male,25,Clothing,4,1200.32,Credit Card,6/3/2022,Mall of Istanbul,000-58-0863,False
I106771,LEF610707,Female,36,Clothing,2,600.16,Credit Card,28/06/2022,Emaar Square Mall,000-58-0156,False
I275299,OFC875063,Male,43,Cosmetics,5,203.3,Cash,4/12/2021,Kanyon,000-72-7714,False
I623024,USG154284,Female,67,Toys,4,143.36,Debit Card,29/03/2022,Istinye Park,000-91-2043,True
I102009,EIL144494,Female,31,Shoes,1,600.17,Cash,13/11/2021,Forum Istanbul,000-36-1135,True
I113866,COP581313,Female,52,Cosmetics,4,162.64,Credit Card,4/3/2023,Mall of Istanbul,000-39-1306,False
I300744,RJG486847,Female,39,Clothing,3,900.24,Cash,3/12/2021,Cevahir AVM,000-42-3294,False
I984773,ABG339837,Female,48,Books,5,75.75,Debit Card,12/3/2021,Metropol AVM,000-70-7096,False
I615563,RVE938649,Female,65,Technology,5,5250.0,Cash,12/6/2021,Istinye Park,000-37-2056,True
I451665,BDU482622,Female,59,Clothing,2,600.16,Debit Card,20/02/2023,Emaar Square Mall,000-52-7056,False
I197450,KVR211381,Female,44,Toys,5,179.2,Credit Card,13/07/2022,Kanyon,000-38-3645,True
I262338,WMK152853,Female,36,Cosmetics,4,162.64,Debit Card,8/2/2023,Metrocity,000-67-2308,False
I237944,KMX236540,Female,55,Cosmetics,2,81.32,Credit Card,30/11/2022,Kanyon,000-93-5417,False
I148248,PWC567980,Female,41,Clothing,5,1500.4,Credit Card,23/09/2021,Metropol AVM,000-88-2863,False
I892131,RRD697690,Male,30,Shoes,4,2400.68,Credit Card,12/7/2022,Kanyon,000-94-6483,True
I126625,ITF709429,Male,26,Food & Beverage,2,10.46,Cash,29/08/2022,Metropol AVM,000-64-7427,True
I216317,VCR637725,Female,32,Food & Beverage,5,26.15,Cash,11/1/2022,Mall of Istanbul,000-55-0101,False
I307512,SUC287046,Female,53,Food & Beverage,2,10.46,Cash,5/2/2021,Kanyon,000-36-1361,False
I208148,RLI192467,Male,61,Toys,1,35.84,Credit Card,16/12/2021,Metropol AVM,000-51-1308,True
I288300,UYG255547,Male,38,Food & Beverage,1,5.23,Credit Card,22/07/2021,Metrocity,000-11-3629,True
I648487,ZIJ339949,Female,58,Clothing,5,1500.4,Cash,22/02/2022,Cevahir AVM,000-14-0044,False
I143905,GBI856032,Male,65,Clothing,3,900.24,Credit Card,5/11/2022,Forum Istanbul,000-72-6756,False
I156307,XEZ610897,Female,41,Cosmetics,4,162.64,Cash,17/02/2021,Metropol AVM,000-66-2531,False
I318264,TEW558928,Female,69,Clothing,1,300.08,Credit Card,29/01/2023,Kanyon,000-16-0686,True
I330244,ABT151295,Female,49,Toys,3,107.52,Credit Card,16/08/2022,Kanyon,000-12-7608,True
I922151,HVE994810,Female,52,Clothing,5,1500.4,Debit Card,20/11/2021,Istinye Park,000-34-2319,False
I115565,IJQ726811,Female,25,Shoes,3,1800.51,Cash,11/11/2021,Metrocity,000-73-2843,False
I249579,IFX972472,Male,20,Food & Beverage,2,10.46,Cash,25/05/2021,Kanyon,000-40-4438,True
I148227,HKT319995,Male,42,Clothing,2,600.16,Cash,3/4/2022,Istinye Park,000-26-0414,True
I635902,ZAW101276,Male,24,Souvenir,3,35.19,Cash,26/11/2022,Forum Istanbul,000-36-0161,True
I327980,POX375655,Female,60,Cosmetics,5,203.3,Cash,19/02/2023,Mall of Istanbul,000-89-5545,False
I425159,UWC026509,Male,45,Toys,1,35.84,Cash,6/3/2021,Metrocity,000-91-1332,True
I587655,XXA694020,Female,43,Shoes,3,1800.51,Credit Card,18/02/2022,Metrocity,000-27-4615,True
I228656,AXT160112,Female,28,Clothing,3,900.24,Cash,14/03/2022,Metrocity,000-69-4163,False
I173091,RCY531736,Female,26,Food & Beverage,1,5.23,Credit Card,15/06/2022,Kanyon,000-21-3012,False
I179975,HNS132945,Female,36,Books,4,60.6,Cash,18/11/2021,Viaport Outlet,000-71-5521,True
I985256,DAG342635,Female,21,Souvenir,2,23.46,Credit Card,21/01/2021,Kanyon,000-99-4330,False
I330093,GUY961419,Male,32,Toys,4,143.36,Credit Card,15/01/2022,Kanyon,000-40-6530,True
I289820,UWW379268,Female,25,Clothing,1,300.08,Cash,17/11/2021,Mall of Istanbul,000-57-4518,False
I841809,KJT869245,Male,41,Technology,5,5250.0,Debit Card,21/02/2022,Kanyon,000-32-6628,False
I325464,ZJK626473,Male,56,Clothing,5,1500.4,Cash,28/04/2021,Metrocity,000-85-9547,True
I253223,DEY675602,Female,58,Clothing,2,600.16,Cash,29/11/2022,Mall of Istanbul,000-74-4104,False
I205513,OPS762927,Female,65,Toys,4,143.36,Credit Card,16/07/2021,Kanyon,000-53-0013,False
I536725,HLU407406,Female,53,Cosmetics,3,121.98,Cash,13/02/2023,Mall of Istanbul,000-81-3513,True
I162469,XYQ733008,Female,29,Shoes,1,600.17,Cash,19/03/2022,Mall of Istanbul,000-69-4072,False
I234889,VCT748207,Male,36,Cosmetics,4,162.64,Debit Card,3/12/2021,Mall of Istanbul,000-91-7250,True
I309876,YAB910146,Female,30,Clothing,3,900.24,Cash,11/10/2022,Mall of Istanbul,000-64-9046,True
I227918,DZM156220,Male,54,Toys,1,35.84,Cash,2/7/2022,Istinye Park,000-82-5696,False
I112860,TBH343256,Female,49,Cosmetics,4,162.64,Debit Card,26/06/2022,Mall of Istanbul,000-64-0320,False
I164672,TPB261854,Female,41,Clothing,1,300.08,Cash,18/09/2022,Kanyon,000-83-2958,True
I621410,HOU077743,Female,32,Souvenir,2,23.46,Cash,22/01/2022,Zorlu Center,000-47-8172,True
I105900,NFM645171,Male,21,Shoes,5,3000.85,Cash,23/07/2021,Metrocity,000-43-0669,False
I240645,NKK098224,Female,29,Clothing,2,600.16,Debit Card,17/05/2021,Kanyon,000-23-0361,True
I324626,CEG886692,Male,23,Toys,2,71.68,Cash,25/08/2022,Zorlu Center,000-17-4512,True
I377911,MYT363133,Male,23,Clothing,3,900.24,Cash,18/06/2021,Mall of Istanbul,000-33-2733,True
I106712,EJB554910,Female,57,Technology,4,4200.0,Cash,2/1/2021,Kanyon,000-10-2326,True
I806030,VYM817514,Male,22,Technology,4,4200.0,Debit Card,4/1/2022,Metrocity,000-25-5529,False
I105681,NZZ369110,Male,39,Books,2,30.3,Cash,6/2/2022,Cevahir AVM,000-75-6093,False
I100145,CUM449306,Female,20,Clothing,5,1500.4,Debit Card,10/12/2022,Kanyon,000-40-6750,False
I714653,IDW592744,Male,19,Books,1,15.15,Credit Card,24/06/2021,Mall of Istanbul,000-52-4287,False
